EPOCHS,BATCH,ACCURACY,VAL_ACCURACY,LOSS,VAL_LOSS,ROC,PR,VAL_ROC,VAL_PR,PRECISION,RECALL,VAL_PRECISION,VAL_RECALL,BIN_ACC,VAL_BIN_ACC,LR
14,64,0.5000333786010742,0.4500581622123718,0.0010158515069633722,0.0012531186221167445,0.4997711777687073,0.500200092792511,0.43131959438323975,0.45085349678993225,0.5000319480895996,0.5000315308570862,0.45005857944488525,0.45005857944488525,0.5000329613685608,0.4500581622123718,9.999999960041972e-13
15,64,0.5000745058059692,0.45007357001304626,0.0010156581411138177,0.0012531186221167445,0.5002530217170715,0.5007578730583191,0.4312898814678192,0.4508334994316101,0.5000719428062439,0.5000718235969543,0.4500740170478821,0.4500740170478821,0.5000743865966797,0.45007357001304626,9.999999960041972e-13
16,64,0.4993283450603485,0.4500582814216614,0.0010161112295463681,0.0012531187385320663,0.4991337060928345,0.49960052967071533,0.431312620639801,0.45084887742996216,0.4993244707584381,0.4993244707584381,0.4500587284564972,0.4500587284564972,0.4993283152580261,0.4500582814216614,9.999999960041972e-13
17,64,0.5007486939430237,0.45005813241004944,0.0010157455690205097,0.0012531186221167445,0.5001950263977051,0.5004955530166626,0.4313071370124817,0.4508395791053772,0.5007460713386536,0.5007460117340088,0.45005854964256287,0.45005854964256287,0.5007486939430237,0.45005813241004944,9.999999960041972e-13
18,64,0.5006948113441467,0.45007622241973877,0.001015520072542131,0.0012531183892861009,0.5011392831802368,0.501072347164154,0.4313182234764099,0.4508529305458069,0.5006951093673706,0.5006951093673706,0.4500766396522522,0.4500766396522522,0.5006948113441467,0.45007622241973877,9.999999960041972e-13
19,64,0.49939674139022827,0.45007869601249695,0.001015831483528018,0.0012531183892861009,0.4996849000453949,0.5002488493919373,0.43131759762763977,0.4508509337902069,0.4993939995765686,0.49939385056495667,0.4500791132450104,0.4500791132450104,0.4993966519832611,0.45007869601249695,9.999999960041972e-13
0,64,0.498477578163147,0.6737943887710571,0.0010342956520617008,0.0012082436587661505,0.4973079264163971,0.4971962571144104,0.721464216709137,0.6943968534469604,0.4984736442565918,0.4984734356403351,0.6737948060035706,0.6737948060035706,0.49847736954689026,0.6737943887710571,1.0000000036274937e-15
1,64,0.49683767557144165,0.6737984418869019,0.001034787972457707,0.0012082435423508286,0.4956885278224945,0.4963873028755188,0.7214603424072266,0.6943949460983276,0.49683377146720886,0.4968337118625641,0.6737987995147705,0.6737987995147705,0.4968375861644745,0.6737984418869019,1.0000000036274937e-15
2,64,0.497392863035202,0.6737943887710571,0.0010336707346141338,0.0012082434259355068,0.49758321046829224,0.4980532228946686,0.7214649319648743,0.6943982243537903,0.49738940596580505,0.49738940596580505,0.6737948060035706,0.6737948060035706,0.497392863035202,0.6737943887710571,1.0000000036274937e-15
3,64,0.4978192150592804,0.6738221645355225,0.0010341332526877522,0.0012082431931048632,0.4970081150531769,0.4972843527793884,0.7214642763137817,0.6943968534469604,0.49782025814056396,0.49782025814056396,0.6738224625587463,0.6738224625587463,0.4978191554546356,0.6738221645355225,1.0000000036274937e-15
4,64,0.49977967143058777,0.6738261580467224,0.0010336064733564854,0.0012082435423508286,0.49819785356521606,0.4980531334877014,0.7214553952217102,0.6943891048431396,0.4997769892215729,0.4997769892215729,0.6738265156745911,0.6738265156745911,0.49977967143058777,0.6738261580467224,1.0000000036274937e-15
5,64,0.4991258680820465,0.673808217048645,0.0010333993704989552,0.001208243309520185,0.4983331859111786,0.4984843134880066,0.7214628458023071,0.694396436214447,0.49912142753601074,0.49912142753601074,0.6738085746765137,0.6738085746765137,0.4991258382797241,0.673808217048645,1.0000000036274937e-15
6,64,0.4980875551700592,0.673812210559845,0.0010343409376218915,0.0012082436587661505,0.4964534044265747,0.4969281256198883,0.7214651107788086,0.6944067478179932,0.49808600544929504,0.49808600544929504,0.6738125681877136,0.6738125681877136,0.4980875551700592,0.673812210559845,1.0000000036274937e-15
7,64,0.4985361695289612,0.673812210559845,0.0010342043824493885,0.001208243309520185,0.4974956810474396,0.49738597869873047,0.7214645147323608,0.6943985223770142,0.49853387475013733,0.49853307008743286,0.6738125681877136,0.6738125681877136,0.4985353648662567,0.673812210559845,1.0000000036274937e-15
8,64,0.4982704520225525,0.673812210559845,0.0010343455942347646,0.0012082437751814723,0.4967215061187744,0.4970077872276306,0.7214596271514893,0.6943939328193665,0.49826884269714355,0.49826884269714355,0.6738125681877136,0.6738125681877136,0.4982704520225525,0.673812210559845,1.0000000036274937e-15
9,64,0.49818190932273865,0.673812210559845,0.0010344870388507843,0.001208243309520185,0.4965190589427948,0.4968404471874237,0.7214679718017578,0.694402813911438,0.49818184971809387,0.49818155169487,0.6738125681877136,0.6738125681877136,0.49818161129951477,0.673812210559845,1.0000000036274937e-15
10,64,0.4974837899208069,0.6737984418869019,0.0010347487404942513,0.0012082435423508286,0.4960865080356598,0.49640727043151855,0.7214647531509399,0.6943966746330261,0.4974818229675293,0.49748170375823975,0.6737987995147705,0.6737987995147705,0.4974837005138397,0.6737984418869019,1.0000000036274937e-15
11,64,0.4972909092903137,0.6737871766090393,0.0010348306968808174,0.0012082431931048632,0.49594011902809143,0.49631360173225403,0.7214593887329102,0.6944009065628052,0.49728891253471375,0.49728891253471375,0.673787534236908,0.673787534236908,0.49729084968566895,0.6737871766090393,1.0000000036274937e-15
12,64,0.4991966784000397,0.6737984418869019,0.0010339523432776332,0.0012082435423508286,0.49763593077659607,0.49777206778526306,0.7214593291282654,0.6943956017494202,0.49919307231903076,0.4991929829120636,0.6737987995147705,0.6737987995147705,0.4991965591907501,0.6737984418869019,1.0000000036274937e-15
13,64,0.49751752614974976,0.6737984418869019,0.0010344898328185081,0.0012082434259355068,0.49634674191474915,0.4968741536140442,0.7214685678482056,0.6944091320037842,0.4975135922431946,0.4975135326385498,0.6737987995147705,0.6737987995147705,0.49751752614974976,0.6737984418869019,1.0000000036274937e-15
14,64,0.49844998121261597,0.6738039255142212,0.001033831387758255,0.0012082435423508286,0.497427761554718,0.49781161546707153,0.7214723229408264,0.6944056749343872,0.49844998121261597,0.49844908714294434,0.6738043427467346,0.6738043427467346,0.49845099449157715,0.6738039255142212,1.0000000036274937e-15
15,64,0.49765416979789734,0.6737984418869019,0.0010343925096094608,0.0012082437751814723,0.4967769384384155,0.49710363149642944,0.7214715480804443,0.6944119930267334,0.4976538419723511,0.4976537525653839,0.6737987995147705,0.6737987995147705,0.4976540505886078,0.6737984418869019,1.0000000036274937e-15
16,64,0.4987100660800934,0.6737984418869019,0.0010334986727684736,0.0012082437751814723,0.4983217418193817,0.498309463262558,0.7214664220809937,0.6944011449813843,0.49870818853378296,0.49870818853378296,0.6737987995147705,0.6737987995147705,0.4987100660800934,0.6737984418869019,1.0000000036274937e-15
17,64,0.49785658717155457,0.6738039255142212,0.001034090295433998,0.0012082435423508286,0.4968639016151428,0.49745702743530273,0.7214721441268921,0.6944045424461365,0.49785441160202026,0.4978542923927307,0.6738043427467346,0.6738043427467346,0.4978564977645874,0.6738039255142212,1.0000000036274937e-15
18,64,0.49836745858192444,0.6737946271896362,0.0010343468748033047,0.0012082436587661505,0.49681931734085083,0.49703332781791687,0.7214726209640503,0.6944066286087036,0.49836647510528564,0.49836647510528564,0.6737949848175049,0.6737949848175049,0.49836745858192444,0.6737946271896362,1.0000000036274937e-15
19,64,0.4976400136947632,0.6738039255142212,0.0010342313908040524,0.0012082435423508286,0.49658530950546265,0.49703723192214966,0.7214688062667847,0.6943990588188171,0.4976363778114319,0.4976363778114319,0.6738043427467346,0.6738043427467346,0.4976399540901184,0.6738039255142212,1.0000000036274937e-15
0,64,0.5015254020690918,0.675183892250061,0.0010529080173000693,0.001195346936583519,0.5017497539520264,0.5007774829864502,0.7339440584182739,0.7177937030792236,0.5015226006507874,0.5015226006507874,0.6751835942268372,0.6751835942268372,0.5015254020690918,0.675183892250061,9.999999682655225e-21
1,64,0.499939501285553,0.675183892250061,0.0010534111643210053,0.001195346936583519,0.5004863142967224,0.50017249584198,0.7339440584182739,0.7177937030792236,0.4999377429485321,0.4999377429485321,0.6751835942268372,0.6751835942268372,0.499939501285553,0.675183892250061,9.999999682655225e-21
2,64,0.5022152066230774,0.675183892250061,0.001052654697559774,0.001195346936583519,0.5025316476821899,0.5012329816818237,0.7339440584182739,0.7177937030792236,0.5022139549255371,0.5022128224372864,0.6751835942268372,0.6751835942268372,0.5022162795066833,0.675183892250061,9.999999682655225e-21
3,64,0.5014976859092712,0.675183892250061,0.0010535484179854393,0.001195346936583519,0.5007582306861877,0.49989089369773865,0.7339440584182739,0.7177937030792236,0.5014937520027161,0.5014937520027161,0.6751835942268372,0.6751835942268372,0.5014976859092712,0.675183892250061,9.999999682655225e-21
4,64,0.5024823546409607,0.675183892250061,0.0010519647039473057,0.001195346936583519,0.5024887919425964,0.5016305446624756,0.7339440584182739,0.7177937030792236,0.502480149269104,0.502480149269104,0.6751835942268372,0.6751835942268372,0.5024823546409607,0.675183892250061,9.999999682655225e-21
5,64,0.5011042356491089,0.675183892250061,0.0010537476046010852,0.001195346936583519,0.5003808736801147,0.49974381923675537,0.7339440584182739,0.7177937030792236,0.5011024475097656,0.5011024475097656,0.6751835942268372,0.6751835942268372,0.5011042356491089,0.675183892250061,9.999999682655225e-21
6,64,0.5021777153015137,0.675183892250061,0.001052621053531766,0.001195346936583519,0.5018725991249084,0.5009307265281677,0.7339440584182739,0.7177937030792236,0.50217604637146,0.50217604637146,0.6751835942268372,0.6751835942268372,0.5021777153015137,0.675183892250061,9.999999682655225e-21
7,64,0.5011538863182068,0.675183892250061,0.0010539210634306073,0.001195346936583519,0.5005030632019043,0.4997221529483795,0.7339440584182739,0.7177937030792236,0.5011521577835083,0.5011521577835083,0.6751835942268372,0.6751835942268372,0.501153826713562,0.675183892250061,9.999999682655225e-21
8,64,0.5013718008995056,0.675183892250061,0.00105324387550354,0.001195346936583519,0.5016454458236694,0.5005173683166504,0.7339440584182739,0.7177937030792236,0.5013696551322937,0.5013696551322937,0.6751835942268372,0.6751835942268372,0.5013718008995056,0.675183892250061,9.999999682655225e-21
9,64,0.5017474293708801,0.675183892250061,0.0010527463164180517,0.001195346936583519,0.5018031001091003,0.5009244084358215,0.7339440584182739,0.7177937030792236,0.5017432570457458,0.5017430782318115,0.6751835942268372,0.6751835942268372,0.5017473101615906,0.675183892250061,9.999999682655225e-21
10,64,0.5017767548561096,0.675183892250061,0.0010530445724725723,0.001195346936583519,0.5016608834266663,0.5007874369621277,0.7339440584182739,0.7177937030792236,0.5017753839492798,0.5017752647399902,0.6751835942268372,0.6751835942268372,0.5017766952514648,0.675183892250061,9.999999682655225e-21
11,64,0.5016955733299255,0.675183892250061,0.0010534179164096713,0.001195346936583519,0.501274824142456,0.5001909136772156,0.7339440584182739,0.7177937030792236,0.5016915202140808,0.5016915202140808,0.6751835942268372,0.6751835942268372,0.5016955137252808,0.675183892250061,9.999999682655225e-21
12,64,0.502634584903717,0.675183892250061,0.001052418607287109,0.001195346936583519,0.5024523735046387,0.5013726353645325,0.7339440584182739,0.7177937030792236,0.5026313662528992,0.5026313066482544,0.6751835942268372,0.6751835942268372,0.5026345252990723,0.675183892250061,9.999999682655225e-21
13,64,0.5034328699111938,0.675183892250061,0.0010521261719986796,0.001195346936583519,0.5030860900878906,0.5017210245132446,0.7339440584182739,0.7177937030792236,0.5034331679344177,0.5034330487251282,0.6751835942268372,0.6751835942268372,0.5034328103065491,0.675183892250061,9.999999682655225e-21
14,64,0.501652717590332,0.675183892250061,0.0010532364249229431,0.001195346936583519,0.5012452602386475,0.5002734661102295,0.7339440584182739,0.7177937030792236,0.5016504526138306,0.5016502737998962,0.6751835942268372,0.6751835942268372,0.5016525983810425,0.675183892250061,9.999999682655225e-21
15,64,0.5019751787185669,0.675183892250061,0.0010522891534492373,0.001195346936583519,0.5026640892028809,0.5014544725418091,0.7339440584182739,0.7177937030792236,0.5019733905792236,0.5019733309745789,0.6751835942268372,0.6751835942268372,0.5019751787185669,0.675183892250061,9.999999682655225e-21
